SKU_ID,ASIN,Product_Title,Brand,Category,Seller_Name,MRP_INR,Selling_Price_INR,Base_Discount_%,Stock_Quantity,Rating,Total_Reviews,Is_Prime,Product_URL
RKWI-COL-BAB-10118,B0YUJ7YKTX,Colgate Baby Care Product (1L),Colgate,Baby Care,Cloudtail India,529.45,390.2,26.3,26,4.8,19250,True,https://www.amazon.in/dp/B0YUJ7YKTX
RKWI-PON-BEA-10119,B0UU4YTN02,Pond's Beauty & Hygiene Product (250ml),Pond's,Beauty & Hygiene,RK World InfoCom Private Limited,1753.35,1630.62,7.0,773,4.9,1774,True,https://www.amazon.in/dp/B0UU4YTN02
RKWI-NIV-PER-10120,B0WV8LW2QI,Nivea Personal Care Product (Pack of 3),Nivea,Personal Care,Appario Retail Private Ltd,1426.29,1220.9,14.4,200,4.5,21663,True,https://www.amazon.in/dp/B0WV8LW2QI
RKWI-VAS-HOM-10121,B0CFZW0LDA,Vaseline Home Care Product (1L),Vaseline,Home Care,Appario Retail Private Ltd,838.84,721.4,14.0,286,3.6,2875,True,https://www.amazon.in/dp/B0CFZW0LDA
RKWI-SEN-ORA-10122,B0DTV25AO2,Sensodyne Oral Care Product (Single Unit),Sensodyne,Oral Care,RK World InfoCom Private Limited,1838.63,1489.29,19.0,258,4.3,5571,True,https://www.amazon.in/dp/B0DTV25AO2
RKWI-PAM-BAB-10123,B0RCPPRCJI,Pampers Baby Care Product (Pack of 2),Pampers,Baby Care,RK World InfoCom Private Limited,1599.08,1282.46,19.8,210,4.1,4454,True,https://www.amazon.in/dp/B0RCPPRCJI
RKWI-ARI-HOM-10124,B0LM349EL8,Ariel Home Care Product (Single Unit),Ariel,Home Care,Cocoblu Retail,581.04,506.09,12.9,997,4.1,10472,True,https://www.amazon.in/dp/B0LM349EL8
RKWI-PON-HEA-10125,B02LK2N7H9,Pond's Health & Wellness Product (750ml),Pond's,Health & Wellness,Cloudtail India,530.83,402.37,24.2,37,4.8,15141,False,https://www.amazon.in/dp/B02LK2N7H9
RKWI-NIV-BEA-10126,B0C42YFKJF,Nivea Beauty & Hygiene Product (Pack of 2),Nivea,Beauty & Hygiene,Cocoblu Retail,1114.51,954.02,14.4,469,4.9,15718,True,https://www.amazon.in/dp/B0C42YFKJF
RKWI-L'O-ORA-10127,B02M6TWD1X,L'Oreal Oral Care Product (Single Unit),L'Oreal,Oral Care,RK World InfoCom Private Limited,951.02,749.4,21.2,55,4.3,21151,True,https://www.amazon.in/dp/B02M6TWD1X
RKWI-ARI-HOM-10128,B0DH0UYHNQ,Ariel Home Care Product (Single Unit),Ariel,Home Care,RK World InfoCom Private Limited,1729.93,1344.16,22.3,164,4.0,819,True,https://www.amazon.in/dp/B0DH0UYHNQ
RKWI-DET-BEA-10129,B07FLQHRRP,Dettol Beauty & Hygiene Product (250ml),Dettol,Beauty & Hygiene,RK World InfoCom Private Limited,1771.23,1540.97,13.0,317,3.6,23305,True,https://www.amazon.in/dp/B07FLQHRRP
RKWI-SUR-HEA-10130,B0F9IGFU8I,Surf Excel Health & Wellness Product (250ml),Surf Excel,Health & Wellness,Appario Retail Private Ltd,1071.11,968.28,9.6,665,4.4,12977,True,https://www.amazon.in/dp/B0F9IGFU8I
RKWI-VAS-BAB-10131,B0NZH13CD5,Vaseline Baby Care Product (750ml),Vaseline,Baby Care,RK World InfoCom Private Limited,547.7,475.95,13.1,478,3.7,21992,False,https://www.amazon.in/dp/B0NZH13CD5
RKWI-L'O-HEA-10132,B0WVM4W3ZK,L'Oreal Health & Wellness Product (Pack of 3),L'Oreal,Health & Wellness,RK World InfoCom Private Limited,1573.76,1462.02,7.1,147,3.9,7832,True,https://www.amazon.in/dp/B0WVM4W3ZK
RKWI-PAM-HOM-10133,B0PENGWYX9,Pampers Home Care Product (500g),Pampers,Home Care,RK World InfoCom Private Limited,1430.79,1184.69,17.2,153,3.8,14793,True,https://www.amazon.in/dp/B0PENGWYX9
RKWI-SUR-PER-10134,B038SRYO4R,Surf Excel Personal Care Product (750ml),Surf Excel,Personal Care,RK World InfoCom Private Limited,297.41,280.16,5.8,789,3.8,1086,True,https://www.amazon.in/dp/B038SRYO4R
RKWI-L'O-HOM-10135,B0U1RSUJT9,L'Oreal Home Care Product (500g),L'Oreal,Home Care,Appario Retail Private Ltd,1399.9,1065.32,23.9,788,4.5,17917,True,https://www.amazon.in/dp/B0U1RSUJT9
RKWI-ARI-PER-10136,B09QM3P91I,Ariel Personal Care Product (1L),Ariel,Personal Care,RK World InfoCom Private Limited,2044.69,1641.89,19.7,369,4.7,20012,True,https://www.amazon.in/dp/B09QM3P91I
RKWI-PAM-ORA-10137,B032UTVG9K,Pampers Oral Care Product (500g),Pampers,Oral Care,Appario Retail Private Ltd,1473.57,1049.18,28.8,536,4.9,22274,True,https://www.amazon.in/dp/B032UTVG9K
RKWI-PAM-BEA-10138,B05E5IZ31Y,Pampers Beauty & Hygiene Product (100g),Pampers,Beauty & Hygiene,Cloudtail India,1273.7,1026.6,19.4,285,4.4,12308,True,https://www.amazon.in/dp/B05E5IZ31Y
RKWI-HIM-PER-10139,B0K7N8LA10,Himalaya Personal Care Product (Single Unit),Himalaya,Personal Care,RK World InfoCom Private Limited,1853.24,1547.46,16.5,690,4.5,2090,True,https://www.amazon.in/dp/B0K7N8LA10
RKWI-ARI-BAB-10140,B0RLKTE426,Ariel Baby Care Product (Single Unit),Ariel,Baby Care,Cocoblu Retail,1928.41,1810.78,6.1,651,4.6,15074,True,https://www.amazon.in/dp/B0RLKTE426
RKWI-PAM-BEA-10141,B08HYEXF7J,Pampers Beauty & Hygiene Product (750ml),Pampers,Beauty & Hygiene,RK World InfoCom Private Limited,1670.01,1481.3,11.3,390,4.4,21278,True,https://www.amazon.in/dp/B08HYEXF7J
RKWI-ARI-HEA-10142,B01PDDHCVS,Ariel Health & Wellness Product (Pack of 2),Ariel,Health & Wellness,Appario Retail Private Ltd,1167.16,1106.47,5.2,361,4.6,13853,True,https://www.amazon.in/dp/B01PDDHCVS
RKWI-SEN-PER-10143,B00DL5E11E,Sensodyne Personal Care Product (1L),Sensodyne,Personal Care,RK World InfoCom Private Limited,2482.06,2268.6,8.6,553,4.3,20013,True,https://www.amazon.in/dp/B00DL5E11E
RKWI-SEN-HOM-10144,B0FOY4DD1V,Sensodyne Home Care Product (1L),Sensodyne,Home Care,Appario Retail Private Ltd,1020.68,723.66,29.1,332,4.6,8134,True,https://www.amazon.in/dp/B0FOY4DD1V
RKWI-DOV-BAB-10145,B0Y4XKSS0K,Dove Baby Care Product (Pack of 2),Dove,Baby Care,Appario Retail Private Ltd,229.97,166.96,27.4,987,3.8,12659,True,https://www.amazon.in/dp/B0Y4XKSS0K
RKWI-SEN-HEA-10146,B0997E4UNY,Sensodyne Health & Wellness Product (250ml),Sensodyne,Health & Wellness,RK World InfoCom Private Limited,1929.54,1371.9,28.9,798,3.6,19261,True,https://www.amazon.in/dp/B0997E4UNY
RKWI-DET-BAB-10147,B08OKZ1POX,Dettol Baby Care Product (100g),Dettol,Baby Care,Cloudtail India,1389.37,1267.11,8.8,95,3.9,16769,False,https://www.amazon.in/dp/B08OKZ1POX
RKWI-PAM-ORA-10148,B0W4YCZ04C,Pampers Oral Care Product (Pack of 3),Pampers,Oral Care,RK World InfoCom Private Limited,305.91,257.27,15.9,474,4.4,1818,True,https://www.amazon.in/dp/B0W4YCZ04C
RKWI-PON-HEA-10149,B0ZZF8S2ZG,Pond's Health & Wellness Product (500g),Pond's,Health & Wellness,RK World InfoCom Private Limited,403.63,304.74,24.5,285,4.5,3883,True,https://www.amazon.in/dp/B0ZZF8S2ZG
RKWI-COL-HOM-10150,B0CZUCQMRU,Colgate Home Care Product (Single Unit),Colgate,Home Care,RK World InfoCom Private Limited,981.45,869.56,11.4,115,4.8,22104,True,https://www.amazon.in/dp/B0CZUCQMRU
RKWI-NIV-HEA-10151,B05IQNF74T,Nivea Health & Wellness Product (100g),Nivea,Health & Wellness,RK World InfoCom Private Limited,2292.47,1753.74,23.5,439,3.8,8150,True,https://www.amazon.in/dp/B05IQNF74T
RKWI-PON-HOM-10152,B0UEYBISBO,Pond's Home Care Product (Pack of 2),Pond's,Home Care,Cocoblu Retail,2203.78,1615.37,26.7,802,4.7,10739,True,https://www.amazon.in/dp/B0UEYBISBO
RKWI-SEN-PER-10153,B0UKWQVR1H,Sensodyne Personal Care Product (Pack of 3),Sensodyne,Personal Care,RK World InfoCom Private Limited,2260.06,1717.65,24.0,261,3.7,13451,True,https://www.amazon.in/dp/B0UKWQVR1H
RKWI-L'O-HOM-10154,B0AX40DTIR,L'Oreal Home Care Product (100g),L'Oreal,Home Care,Cloudtail India,242.75,170.17,29.9,738,3.9,1453,False,https://www.amazon.in/dp/B0AX40DTIR
RKWI-L'O-BEA-10155,B00USWOVCX,L'Oreal Beauty & Hygiene Product (Pack of 3),L'Oreal,Beauty & Hygiene,RK World InfoCom Private Limited,412.7,361.94,12.3,881,3.9,12891,True,https://www.amazon.in/dp/B00USWOVCX
RKWI-PON-HOM-10156,B0I7E1DDQL,Pond's Home Care Product (Pack of 3),Pond's,Home Care,RK World InfoCom Private Limited,388.77,334.34,14.0,798,3.8,10117,True,https://www.amazon.in/dp/B0I7E1DDQL
RKWI-DOV-PER-10157,B0KZVH4FZ8,Dove Personal Care Product (500g),Dove,Personal Care,Cocoblu Retail,1049.99,984.89,6.2,316,3.9,5712,True,https://www.amazon.in/dp/B0KZVH4FZ8
RKWI-ARI-BEA-10158,B0D2EC2IHO,Ariel Beauty & Hygiene Product (1L),Ariel,Beauty & Hygiene,RK World InfoCom Private Limited,1746.08,1250.19,28.4,96,4.3,8496,False,https://www.amazon.in/dp/B0D2EC2IHO
RKWI-DOV-PER-10159,B0X3D43E7B,Dove Personal Care Product (250ml),Dove,Personal Care,RK World InfoCom Private Limited,2316.92,1950.85,15.8,751,4.1,981,True,https://www.amazon.in/dp/B0X3D43E7B
RKWI-ARI-BAB-10160,B0GK5BWIKO,Ariel Baby Care Product (Pack of 3),Ariel,Baby Care,RK World InfoCom Private Limited,1420.65,1328.31,6.5,296,4.0,13752,True,https://www.amazon.in/dp/B0GK5BWIKO
RKWI-L'O-BAB-10161,B02MTR6SNG,L'Oreal Baby Care Product (100g),L'Oreal,Baby Care,Cloudtail India,864.31,773.56,10.5,927,4.6,9220,True,https://www.amazon.in/dp/B02MTR6SNG
RKWI-SEN-ORA-10162,B099DXJ37C,Sensodyne Oral Care Product (Pack of 3),Sensodyne,Oral Care,Appario Retail Private Ltd,2490.34,2228.85,10.5,876,4.9,12742,True,https://www.amazon.in/dp/B099DXJ37C
RKWI-PAM-BAB-10163,B03Z6BZ8UU,Pampers Baby Care Product (1L),Pampers,Baby Care,RK World InfoCom Private Limited,550.76,387.18,29.7,912,4.9,17779,True,https://www.amazon.in/dp/B03Z6BZ8UU
RKWI-SEN-PER-10164,B0VARLW3MG,Sensodyne Personal Care Product (250ml),Sensodyne,Personal Care,RK World InfoCom Private Limited,2024.82,1484.19,26.7,70,3.5,19237,True,https://www.amazon.in/dp/B0VARLW3MG
RKWI-PAM-PER-10165,B0N7ODKEF8,Pampers Personal Care Product (Pack of 3),Pampers,Personal Care,Cloudtail India,1999.42,1419.59,29.0,674,3.9,23187,False,https://www.amazon.in/dp/B0N7ODKEF8
RKWI-PON-ORA-10166,B0VGLYE088,Pond's Oral Care Product (Pack of 3),Pond's,Oral Care,RK World InfoCom Private Limited,1038.84,728.23,29.9,998,4.3,5981,True,https://www.amazon.in/dp/B0VGLYE088
RKWI-VAS-BAB-10167,B0F0I9G5DZ,Vaseline Baby Care Product (250ml),Vaseline,Baby Care,Cloudtail India,1632.85,1188.71,27.2,467,3.5,6885,True,https://www.amazon.in/dp/B0F0I9G5DZ
RKWI-DOV-HOM-10168,B0ZBPPFO5M,Dove Home Care Product (Pack of 2),Dove,Home Care,Appario Retail Private Ltd,999.83,742.87,25.7,817,4.7,21345,True,https://www.amazon.in/dp/B0ZBPPFO5M
RKWI-NIV-BAB-10169,B04KL8CGN0,Nivea Baby Care Product (750ml),Nivea,Baby Care,RK World InfoCom Private Limited,1411.91,1023.63,27.5,105,4.0,20122,False,https://www.amazon.in/dp/B04KL8CGN0
RKWI-PON-PER-10170,B0F6FDHGZZ,Pond's Personal Care Product (Single Unit),Pond's,Personal Care,Cloudtail India,1850.94,1636.23,11.6,298,3.9,3157,True,https://www.amazon.in/dp/B0F6FDHGZZ
RKWI-VAS-ORA-10171,B0MPKXVHAG,Vaseline Oral Care Product (750ml),Vaseline,Oral Care,RK World InfoCom Private Limited,799.35,743.4,7.0,874,3.7,13039,True,https://www.amazon.in/dp/B0MPKXVHAG
RKWI-HIM-HOM-10172,B0NNNGBPJ4,Himalaya Home Care Product (250ml),Himalaya,Home Care,Appario Retail Private Ltd,1453.19,1325.31,8.8,723,4.4,2823,True,https://www.amazon.in/dp/B0NNNGBPJ4
RKWI-L'O-BEA-10173,B043PT5R5R,L'Oreal Beauty & Hygiene Product (1L),L'Oreal,Beauty & Hygiene,RK World InfoCom Private Limited,288.49,208.87,27.6,741,3.5,18732,False,https://www.amazon.in/dp/B043PT5R5R
RKWI-VAS-HEA-10174,B01G983EP9,Vaseline Health & Wellness Product (500g),Vaseline,Health & Wellness,RK World InfoCom Private Limited,1143.94,801.9,29.9,652,3.7,19513,True,https://www.amazon.in/dp/B01G983EP9
RKWI-PON-PER-10175,B0OLJQ52WS,Pond's Personal Care Product (250ml),Pond's,Personal Care,RK World InfoCom Private Limited,1106.03,935.7,15.4,161,4.3,19108,True,https://www.amazon.in/dp/B0OLJQ52WS
RKWI-DOV-PER-10176,B0555JXURG,Dove Personal Care Product (250ml),Dove,Personal Care,Appario Retail Private Ltd,1066.14,847.58,20.5,707,4.5,1285,True,https://www.amazon.in/dp/B0555JXURG
RKWI-SUR-HEA-10177,B0RJNM2L44,Surf Excel Health & Wellness Product (1L),Surf Excel,Health & Wellness,RK World InfoCom Private Limited,1742.64,1232.05,29.3,243,3.7,24385,True,https://www.amazon.in/dp/B0RJNM2L44
RKWI-SUR-HOM-10178,B0DP6ORSNC,Surf Excel Home Care Product (Single Unit),Surf Excel,Home Care,Appario Retail Private Ltd,1998.58,1866.67,6.6,736,4.2,4459,True,https://www.amazon.in/dp/B0DP6ORSNC
RKWI-L'O-ORA-10179,B05HCBBMHN,L'Oreal Oral Care Product (100g),L'Oreal,Oral Care,RK World InfoCom Private Limited,1213.12,1032.37,14.9,955,3.7,1016,True,https://www.amazon.in/dp/B05HCBBMHN
RKWI-SEN-ORA-10180,B05VMF60YK,Sensodyne Oral Care Product (750ml),Sensodyne,Oral Care,RK World InfoCom Private Limited,1026.76,933.32,9.1,595,4.6,7037,False,https://www.amazon.in/dp/B05VMF60YK
RKWI-HIM-BAB-10181,B0OA21A6XV,Himalaya Baby Care Product (1L),Himalaya,Baby Care,RK World InfoCom Private Limited,119.31,105.83,11.3,834,4.8,23370,False,https://www.amazon.in/dp/B0OA21A6XV
RKWI-HIM-HOM-10182,B04QHKSWVA,Himalaya Home Care Product (Single Unit),Himalaya,Home Care,Cocoblu Retail,2497.63,1768.32,29.2,869,4.0,21227,True,https://www.amazon.in/dp/B04QHKSWVA
RKWI-DET-HOM-10183,B0MJLJX8XG,Dettol Home Care Product (250ml),Dettol,Home Care,RK World InfoCom Private Limited,1340.5,1193.05,11.0,68,4.6,19676,True,https://www.amazon.in/dp/B0MJLJX8XG
RKWI-SUR-HEA-10184,B0X9JPNBZU,Surf Excel Health & Wellness Product (500g),Surf Excel,Health & Wellness,Appario Retail Private Ltd,554.8,426.09,23.2,237,4.5,20931,True,https://www.amazon.in/dp/B0X9JPNBZU
RKWI-HIM-HOM-10185,B045GDEJ31,Himalaya Home Care Product (Pack of 2),Himalaya,Home Care,Cocoblu Retail,538.36,419.92,22.0,353,4.4,7297,True,https://www.amazon.in/dp/B045GDEJ31
RKWI-PON-HOM-10186,B0LJK4Q5V7,Pond's Home Care Product (Single Unit),Pond's,Home Care,Appario Retail Private Ltd,269.92,196.5,27.2,522,3.7,22320,True,https://www.amazon.in/dp/B0LJK4Q5V7
RKWI-DET-BEA-10187,B0F9M969F5,Dettol Beauty & Hygiene Product (100g),Dettol,Beauty & Hygiene,Cocoblu Retail,531.86,494.63,7.0,350,4.4,5809,True,https://www.amazon.in/dp/B0F9M969F5
RKWI-COL-PER-10188,B01G1R1DWW,Colgate Personal Care Product (750ml),Colgate,Personal Care,RK World InfoCom Private Limited,1067.14,756.6,29.1,402,3.5,17505,True,https://www.amazon.in/dp/B01G1R1DWW
RKWI-SUR-PER-10189,B0TAA0I5LD,Surf Excel Personal Care Product (Pack of 3),Surf Excel,Personal Care,Appario Retail Private Ltd,1307.01,1141.02,12.7,76,4.7,9786,False,https://www.amazon.in/dp/B0TAA0I5LD
RKWI-SEN-HEA-10190,B0YE9R1F63,Sensodyne Health & Wellness Product (Pack of 3),Sensodyne,Health & Wellness,RK World InfoCom Private Limited,144.9,129.54,10.6,144,3.8,733,True,https://www.amazon.in/dp/B0YE9R1F63
RKWI-PAM-PER-10191,B02NX1WVBD,Pampers Personal Care Product (Pack of 3),Pampers,Personal Care,Appario Retail Private Ltd,2105.69,1975.14,6.2,128,4.1,12475,True,https://www.amazon.in/dp/B02NX1WVBD
RKWI-DET-BEA-10192,B0YAPDSWZP,Dettol Beauty & Hygiene Product (500g),Dettol,Beauty & Hygiene,RK World InfoCom Private Limited,2255.69,1854.18,17.8,642,3.7,3750,True,https://www.amazon.in/dp/B0YAPDSWZP
RKWI-SEN-BAB-10193,B039MOFT6Y,Sensodyne Baby Care Product (1L),Sensodyne,Baby Care,Appario Retail Private Ltd,1252.59,1116.06,10.9,23,4.4,3633,True,https://www.amazon.in/dp/B039MOFT6Y
RKWI-HIM-BEA-10194,B02C06XQ9J,Himalaya Beauty & Hygiene Product (500g),Himalaya,Beauty & Hygiene,Cloudtail India,219.19,163.73,25.3,905,3.6,9536,True,https://www.amazon.in/dp/B02C06XQ9J
RKWI-HIM-HOM-10195,B0D1B4XGMP,Himalaya Home Care Product (Single Unit),Himalaya,Home Care,Appario Retail Private Ltd,1591.34,1161.68,27.0,105,4.0,11245,True,https://www.amazon.in/dp/B0D1B4XGMP
RKWI-ARI-BEA-10196,B0N42X2EZC,Ariel Beauty & Hygiene Product (750ml),Ariel,Beauty & Hygiene,RK World InfoCom Private Limited,2360.92,2148.44,9.0,436,4.8,15831,True,https://www.amazon.in/dp/B0N42X2EZC
RKWI-HIM-BEA-10197,B02W5506RR,Himalaya Beauty & Hygiene Product (500g),Himalaya,Beauty & Hygiene,Appario Retail Private Ltd,2229.23,1872.55,16.0,74,3.9,10311,True,https://www.amazon.in/dp/B02W5506RR
RKWI-HIM-ORA-10198,B0YMSZDXIM,Himalaya Oral Care Product (1L),Himalaya,Oral Care,Cloudtail India,1722.11,1470.68,14.6,869,4.7,20098,True,https://www.amazon.in/dp/B0YMSZDXIM
RKWI-HIM-BAB-10199,B05CRI8BIX,Himalaya Baby Care Product (750ml),Himalaya,Baby Care,Cocoblu Retail,1066.86,950.57,10.9,480,4.1,18792,True,https://www.amazon.in/dp/B05CRI8BIX
RKWI-SEN-BEA-10200,B0RXDOUADV,Sensodyne Beauty & Hygiene Product (Pack of 3),Sensodyne,Beauty & Hygiene,RK World InfoCom Private Limited,1584.76,1385.08,12.6,530,4.3,21464,True,https://www.amazon.in/dp/B0RXDOUADV
RKWI-SUR-HOM-10201,B04L1VZNQD,Surf Excel Home Care Product (100g),Surf Excel,Home Care,Cocoblu Retail,1680.38,1594.68,5.1,373,4.7,9582,True,https://www.amazon.in/dp/B04L1VZNQD
RKWI-SUR-HEA-10202,B0FFZZDVG7,Surf Excel Health & Wellness Product (250ml),Surf Excel,Health & Wellness,RK World InfoCom Private Limited,1041.95,871.07,16.4,810,3.8,11088,True,https://www.amazon.in/dp/B0FFZZDVG7
RKWI-ARI-PER-10203,B0QX8ERTB7,Ariel Personal Care Product (250ml),Ariel,Personal Care,Appario Retail Private Ltd,2112.16,1750.98,17.1,530,4.6,5821,True,https://www.amazon.in/dp/B0QX8ERTB7
RKWI-PAM-HEA-10204,B0XVL5PVYI,Pampers Health & Wellness Product (500g),Pampers,Health & Wellness,RK World InfoCom Private Limited,1053.89,910.56,13.6,311,4.1,4385,True,https://www.amazon.in/dp/B0XVL5PVYI
RKWI-VAS-HEA-10205,B0TL0THHZY,Vaseline Health & Wellness Product (Pack of 2),Vaseline,Health & Wellness,Cocoblu Retail,2309.86,2118.14,8.3,737,4.4,5841,True,https://www.amazon.in/dp/B0TL0THHZY
RKWI-PON-HEA-10206,B01UU7ZY6T,Pond's Health & Wellness Product (Pack of 3),Pond's,Health & Wellness,Appario Retail Private Ltd,2204.95,1860.98,15.6,23,4.2,843,True,https://www.amazon.in/dp/B01UU7ZY6T
RKWI-COL-HEA-10207,B01FKJ4YK1,Colgate Health & Wellness Product (100g),Colgate,Health & Wellness,RK World InfoCom Private Limited,176.54,131.7,25.4,114,4.4,22150,True,https://www.amazon.in/dp/B01FKJ4YK1
RKWI-NIV-HEA-10208,B022KX7N89,Nivea Health & Wellness Product (Single Unit),Nivea,Health & Wellness,RK World InfoCom Private Limited,849.37,689.69,18.8,23,4.5,6669,True,https://www.amazon.in/dp/B022KX7N89
RKWI-SEN-BAB-10209,B0TV18KGYG,Sensodyne Baby Care Product (Pack of 3),Sensodyne,Baby Care,Appario Retail Private Ltd,516.11,424.24,17.8,396,3.6,9160,True,https://www.amazon.in/dp/B0TV18KGYG
RKWI-PAM-BAB-10210,B0Q7B7V1W4,Pampers Baby Care Product (Pack of 2),Pampers,Baby Care,RK World InfoCom Private Limited,821.77,618.79,24.7,573,4.0,23204,True,https://www.amazon.in/dp/B0Q7B7V1W4
RKWI-NIV-BAB-10211,B0FTOM5XLK,Nivea Baby Care Product (250ml),Nivea,Baby Care,Appario Retail Private Ltd,2379.74,1891.89,20.5,496,4.9,24660,False,https://www.amazon.in/dp/B0FTOM5XLK
RKWI-COL-PER-10212,B06WW8YL68,Colgate Personal Care Product (Pack of 3),Colgate,Personal Care,RK World InfoCom Private Limited,1025.1,835.46,18.5,299,3.5,16951,True,https://www.amazon.in/dp/B06WW8YL68
RKWI-SUR-ORA-10213,B0KXLCD81T,Surf Excel Oral Care Product (750ml),Surf Excel,Oral Care,RK World InfoCom Private Limited,1603.64,1438.47,10.3,654,4.6,22474,True,https://www.amazon.in/dp/B0KXLCD81T
RKWI-DOV-BAB-10214,B070FQLDB2,Dove Baby Care Product (Single Unit),Dove,Baby Care,Appario Retail Private Ltd,1438.4,1159.35,19.4,243,4.8,13372,True,https://www.amazon.in/dp/B070FQLDB2
RKWI-HIM-BEA-10215,B0OEAZC0B4,Himalaya Beauty & Hygiene Product (Single Unit),Himalaya,Beauty & Hygiene,RK World InfoCom Private Limited,957.48,788.96,17.6,306,4.6,9889,True,https://www.amazon.in/dp/B0OEAZC0B4
RKWI-DET-BEA-10216,B0XRTEO2T8,Dettol Beauty & Hygiene Product (Single Unit),Dettol,Beauty & Hygiene,RK World InfoCom Private Limited,444.78,347.37,21.9,946,4.9,23913,True,https://www.amazon.in/dp/B0XRTEO2T8
RKWI-COL-ORA-10217,B0AVT8K06M,Colgate Oral Care Product (500g),Colgate,Oral Care,RK World InfoCom Private Limited,1089.37,859.51,21.1,534,3.7,6044,True,https://www.amazon.in/dp/B0AVT8K06M
RKWI-DET-BAB-10218,B024479QTK,Dettol Baby Care Product (250ml),Dettol,Baby Care,RK World InfoCom Private Limited,260.67,241.12,7.5,753,4.3,10856,True,https://www.amazon.in/dp/B024479QTK
RKWI-HIM-HEA-10219,B0W6LQWLVU,Himalaya Health & Wellness Product (1L),Himalaya,Health & Wellness,RK World InfoCom Private Limited,973.78,848.16,12.9,448,3.7,10278,True,https://www.amazon.in/dp/B0W6LQWLVU
RKWI-NIV-HEA-10220,B0MYLRQ1RD,Nivea Health & Wellness Product (Single Unit),Nivea,Health & Wellness,RK World InfoCom Private Limited,1648.32,1532.94,7.0,297,4.7,4602,False,https://www.amazon.in/dp/B0MYLRQ1RD
RKWI-NIV-HOM-10221,B064W3U1HB,Nivea Home Care Product (250ml),Nivea,Home Care,Appario Retail Private Ltd,724.48,526.7,27.3,562,4.2,4885,True,https://www.amazon.in/dp/B064W3U1HB
RKWI-NIV-ORA-10222,B0SDNAI89Y,Nivea Oral Care Product (Pack of 2),Nivea,Oral Care,RK World InfoCom Private Limited,1916.29,1753.41,8.5,173,3.8,18555,True,https://www.amazon.in/dp/B0SDNAI89Y
RKWI-PAM-HEA-10223,B0B1IJIYS2,Pampers Health & Wellness Product (750ml),Pampers,Health & Wellness,Cloudtail India,1030.42,742.93,27.9,912,3.6,21265,True,https://www.amazon.in/dp/B0B1IJIYS2
RKWI-PON-ORA-10224,B0JTGXNX4S,Pond's Oral Care Product (Pack of 2),Pond's,Oral Care,Cocoblu Retail,1002.19,724.58,27.7,538,4.1,11321,True,https://www.amazon.in/dp/B0JTGXNX4S
RKWI-SEN-ORA-10225,B0FFCXHGNZ,Sensodyne Oral Care Product (100g),Sensodyne,Oral Care,RK World InfoCom Private Limited,382.99,341.63,10.8,840,4.0,3728,True,https://www.amazon.in/dp/B0FFCXHGNZ
RKWI-SEN-BEA-10226,B0XOIEVES6,Sensodyne Beauty & Hygiene Product (1L),Sensodyne,Beauty & Hygiene,RK World InfoCom Private Limited,451.48,409.94,9.2,954,3.8,13300,True,https://www.amazon.in/dp/B0XOIEVES6
RKWI-VAS-HEA-10227,B0038HVQRH,Vaseline Health & Wellness Product (100g),Vaseline,Health & Wellness,Cocoblu Retail,1084.84,991.54,8.6,606,4.6,5974,True,https://www.amazon.in/dp/B0038HVQRH
RKWI-L'O-HOM-10228,B0MQVINDH4,L'Oreal Home Care Product (500g),L'Oreal,Home Care,Appario Retail Private Ltd,1309.46,1106.49,15.5,163,4.3,5828,True,https://www.amazon.in/dp/B0MQVINDH4
RKWI-VAS-ORA-10229,B0T1DX6TA7,Vaseline Oral Care Product (100g),Vaseline,Oral Care,Cocoblu Retail,1727.54,1454.59,15.8,440,4.0,1438,True,https://www.amazon.in/dp/B0T1DX6TA7
RKWI-ARI-BAB-10230,B0NV01ZDER,Ariel Baby Care Product (750ml),Ariel,Baby Care,Appario Retail Private Ltd,657.03,482.92,26.5,300,4.3,17831,True,https://www.amazon.in/dp/B0NV01ZDER
RKWI-NIV-PER-10231,B0EAXYLNFX,Nivea Personal Care Product (100g),Nivea,Personal Care,RK World InfoCom Private Limited,707.72,520.88,26.4,443,4.3,20065,True,https://www.amazon.in/dp/B0EAXYLNFX
RKWI-HIM-BEA-10232,B02RNTJLMZ,Himalaya Beauty & Hygiene Product (1L),Himalaya,Beauty & Hygiene,RK World InfoCom Private Limited,1864.88,1372.55,26.4,685,3.7,7544,True,https://www.amazon.in/dp/B02RNTJLMZ
RKWI-PON-BAB-10233,B0OMTZZF8A,Pond's Baby Care Product (250ml),Pond's,Baby Care,RK World InfoCom Private Limited,317.61,290.3,8.6,958,4.3,2903,True,https://www.amazon.in/dp/B0OMTZZF8A
