ASIN,Title,Price_INR,MRP_INR,Rating,Total_Reviews,Seller,Product_URL
B0GZFN8WMB,"80W Quick Charge Adapter Compatible for vivo Y18, Y28s, V30e & iQ00 Z9x | Ultra-Fast Charging Solution | Compact & Travel-Friendly",990,2999,,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzkzNTAwMjE0OTg4NTU3OjE3ODUzNDY2OTg6c3BfbXRmOjMwMTA4MDE3NjMzMjEzMjo6MDo6&url=%2FCompatible-Ultra-Fast-Charging-Solution-Travel-Friendly%2Fdp%2FB0GZFN8WMB%2Fref%3Dsr_1_24_sspa%3Fkeywords%3DRKWI%2Bcharger%26qid%3D1785346697%26sr%3D8-24-spons%26aref%3DEkiPuizp8Q%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=EkiPuizp8Q&sp_cr=ZAZ
B0DSC4GX9Z,"Ambrane 45W Fast Type C Charger Adapter for Mobiles & Type C Laptops, Small Size, GaN Charger, PD Technology, for iPhone, Samsung, MacBook, Android Mobiles, Type C Laptops, iPad (Charge i45, White)",1099,1999,4.2,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzkzNTAwMjE0OTg4NTU3OjE3ODUzNDY2OTg6c3BfbXRmOjMwMDQ3ODY4OTk1OTczMjo6MDo6&url=%2FAmbrane-Charger-Technology-Charge-i45%2Fdp%2FB0DSC4GX9Z%2Fref%3Dsr_1_25_sspa%3Fkeywords%3DRKWI%2Bcharger%26qid%3D1785346697%26sr%3D8-25-spons%26aref%3DPPVmnT1tP8%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=PPVmnT1tP8&sp_cr=ZAZ
B0GYSFXX6T,"Noise Newly Launched GaN Charger 65W + Type-C to Type-C 65W Braided Cable (1M) Combo: 3 Ports (2 USB-C Type, 1 USB-A), Super Fast Charging Adapter with PD, Supports All iPhones, Android (Black)",2499,4498,4.4,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzY4MzI2MTAzMzYyNTUwOjE3ODUzNDY3MDI6c3BfYXRmX25leHQ6MzAxMTE3MzQ0NzA0NzMyOjowOjo&url=%2FNoise-Launched-Charger-Type-C-Braided%2Fdp%2FB0GYSFXX6T%2Fref%3Dsr_1_35_sspa%3Fkeywords%3DRKWI%2Bcharger%26qid%3D1785346702%26sr%3D8-35-spons%26aref%3D3dHXEAmrJ1%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=3dHXEAmrJ1&sp_cr=ZAZ
B0BTXW72WK,"RØDE XLR-3 Premium XLR Cable (3m, Orange)",4619,461900,4.7,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODQwMjgzMjc1ODQxNjI6MTc4NTM0NjcyMjpzcF9hdGY6MzAwMzUxNTk5OTg0MDMyOjowOjo&url=%2FR%25C3%2598DE-XLR-3-Premium-Cable-Orange%2Fdp%2FB0BTXW72WK%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE%26dib_tag%3Dse%26keywords%3DRKWI%2Bcable%26qid%3D1785346722%26sr%3D8-1-spons%26aref%3DK5ZD72fHVH%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=K5ZD72fHVH&sp_cr=ZAZ
B0FL2QFPMX,"Cat 5e Ethernet Cable 1.5 Meter White– High Speed 1Gbps UTP RJ45 LAN Network Internet Cable, Patch Cord for WiFi Router, Modem, Internet, Home & Office Use - White",219,349,4.2,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODQwMjgzMjc1ODQxNjI6MTc4NTM0NjcyMjpzcF9hdGY6MzAwODYyNDE3NjMzNzMyOjowOjo&url=%2FMUCHOCONNECT-Ethernet-Cable-Network-Internet%2Fdp%2FB0FL2QFPMX%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE%26dib_tag%3Dse%26keywords%3DRKWI%2Bcable%26qid%3D1785346722%26sr%3D8-2-spons%26aref%3DoOdRfBFgyK%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=oOdRfBFgyK&sp_cr=ZAZ
B0C53MJWTF,"FEDUS Cat6 Ethernet Cable, 1 Meter L-Shape High Speed 550Mhz 10 Gigabit Speed Utp Lan Cable, Network Cable Cord Gigabit Category 6 Wires For Laptop, Personal Computer, Router, Modem, Television(White)",289,999,4.1,100,RK World InfoCom Private Limited,https://www.amazon.in/FEDUS-Ethernet-Category-Personal-Television/dp/B0C53MJWTF/ref=sr_1_3?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-3
B089DN9QX7,"RIVER FOX RJ45 CAT 5e Internet Network LAN Patch Cable (1.5 Meter Pack of 5, Black)",349,499,4.0,174,RK World InfoCom Private Limited,https://www.amazon.in/RIVER-FOX-Internet-Network-Patch/dp/B089DN9QX7/ref=sr_1_4?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-4
B08XQYN3MK,River Fox TELEPHONE CABLE,315,499,3.8,8,RK World InfoCom Private Limited,https://www.amazon.in/River-Telephone-Modem-Connecting-Cable/dp/B08XQYN3MK/ref=sr_1_5?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-5
B0854BLLL3,Labs 5 Meter 10 Core Rainbow Color Flat Ribbon Wire Cable,234,46.80,3.4,31,RK World InfoCom Private Limited,https://www.amazon.in/RASHRI-One-All-Rainbow-Ribbon/dp/B0854BLLL3/ref=sr_1_6?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-6
B0854L1GNR,Labs 10 Meter 10 Core Rainbow Color Flat Ribbon Wire Cable (10 Meters) (10 Meters),334,399,3.4,31,RK World InfoCom Private Limited,https://www.amazon.in/RASHRI-One-All-Rainbow-Ribbon/dp/B0854L1GNR/ref=sr_1_7?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-7
B08DM26TY5,"FEDUS Cat6 Ethernet Cable, Pack of 5, 1.5 M High Speed 550MHZ 10 Gigabit Speed UTP LAN Cable, Network Cable Internet Cable RJ45 Cable LAN Wire, Patch Computer Cord Gigabit Category 6 Wires for Modem",799,999,4.0,3,RK World InfoCom Private Limited,https://www.amazon.in/Ethernet-Internet-Network-Computer-Category/dp/B08DM26TY5/ref=sr_1_8?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-8
B07RL2GH3L,"RIVER FOX RJ45 CAT 5e Internet Network LAN Patch Cable (1 Meter Pack of 1, Black)",199,399,4.0,174,RK World InfoCom Private Limited,https://www.amazon.in/RIVER-FOX-Internet-Network-Patch/dp/B07RL2GH3L/ref=sr_1_9?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-9
B0BRM56LN6,"6 Inch Short RJ12 Straight Wired Cable 6P6C Male to Male Flat Telephone Cord,Compatible with Data and Voice(Black,10Pack)",2672,,3.7,20,RK World InfoCom Private Limited,https://www.amazon.in/RIIEYOCA-Straight-Telephone-Compatible-10Pack/dp/B0BRM56LN6/ref=sr_1_10?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-10
B07RL2K171,"RIVER FOX RJ45 CAT 5e Internet Network LAN Patch Cable (1 Meter Pack of 10, Black)",599,,4.0,174,RK World InfoCom Private Limited,https://www.amazon.in/RIVER-FOX-Internet-Network-Patch/dp/B07RL2K171/ref=sr_1_11?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-11
B07TQJ539C,RIVER FOX CAT 5e LAN Cable 1.5 Meter RJ45 Ethernet Cable for Internet Networking Computer Laptop Router Modem Switch Gigabit Speed Data Transfer Pack of 3,249,83,3.6,22,RK World InfoCom Private Limited,https://www.amazon.in/RIVER-FOX-Internet-Networking-Computer/dp/B07TQJ539C/ref=sr_1_12?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-12
B07TQGSHXH,RIVER FOX CAT 5e LAN Cable 1.5 Meter RJ45 Ethernet Cable for Internet Networking Computer Laptop Router Modem Switch Gigabit Speed Data Transfer Pack of 1,195,899,3.6,22,RK World InfoCom Private Limited,https://www.amazon.in/RIVER-FOX-Internet-Networking-Computer/dp/B07TQGSHXH/ref=sr_1_13?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-13
B0859XSYTC,10 Core Rainbow Color Flat Ribbon Wire Cable (15 Meters),434,28.93,3.0,17,RK World InfoCom Private Limited,https://www.amazon.in/RASHRI-One-All-Rainbow-Ribbon/dp/B0859XSYTC/ref=sr_1_14?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-14
B0DPT7WRNR,"RK Solid Twin Core PVC Wire, 6 Sqmm, 80 m Length, Heavy Duty",1599,19.99,3.1,2,RK World InfoCom Private Limited,https://www.amazon.in/Solid-Twin-Core-Length-Heavy/dp/B0DPT7WRNR/ref=sr_1_15?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-15
B07TPDF7JR,RIVER FOX 10 Pcs 1.5 Meter LAN Cable RJ45 CAT 5e for Internet Networking Computer Laptop Router Modem,475,899,3.6,22,RK World InfoCom Private Limited,https://www.amazon.in/RIVER-FOX-Internet-Networking-Computer/dp/B07TPDF7JR/ref=sr_1_16?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-16
B09LH26H1B,"Cat5e Ethernet Coiled Cable Retractable Cable RJ45 Network LAN Coiled Spiral Cable for Laptops, Desktop, Routers, Set-top Boxes -Stretchable to 1.5M",1939,,3.4,61,RK World InfoCom Private Limited,https://www.amazon.in/RIIEYOCA-Ethernet-Retractable-Network-Stretchable/dp/B09LH26H1B/ref=sr_1_17?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-17
B0DPCWS39G,"RK Solid Twin Core PVC Wire, 4 Sqmm, 40 m Length",1299,32.48,,1299129932483248179917991799,RK World InfoCom Private Limited,https://www.amazon.in/Solid-Twin-Core-Wire-Length/dp/B0DPCWS39G/ref=sr_1_18?dib=eyJ2IjoiMSJ9.k5_6IryHaLHKbqwRygvMjiCtYavbW9541y8u1ifBmjDhEwh_8993L2wSmh9qpV_PiHDDVg-0TjT6oFaT-BI2oAhhEET2wpH3v0MQeie1-C0fYhrDLiqmGoMuXVGKIfC-87B8u8li7kiMiqVHUlebERWGsFiQzNLFsnt1lEvkFALjaSTF_nJUGC8yPzhk_rJ4lnvL4nPB9o0jFJSIxVkR6XLLYjEMx7qCTpekiLZlcTs.Ke_F1fbxYWuI78tMkLYD5DjgPs-CyMmxu-Q28PvD5KE&dib_tag=se&keywords=RKWI+cable&qid=1785346722&sr=8-18
B0H5VL2CB8,"Verilux® 2Pcs PD 240W Type C Cable Fast Charging Nylon Braided 1M/3.28Ft | C Type Charger Cable with 480Mbps Data Synch Support E Marker Chip for iPhone 17/16/15, Galaxy S26/S25/S24, Macbook, iPad",659,948,3.8,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDUwNTcxMDAyMzM5OTQ3OjE3ODUzNDY3MjY6c3BfYXRmX25leHQ6MzAxMTYzMTgwMDIzNzMyOjowOjo&url=%2FVerilux%25C2%25AE-Charging-Braided-Charger-480Mbps%2Fdp%2FB0H5VL2CB8%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.0ZpAIldd4cAkVvYQ6L1yxvIgAAku-n_y9G_gZ7QBAYhLg61CmMDvhhPBetWOZB5Q.9GXhimX1vqHYLs0SfcDF64a82XIKyxOknZTxn5BD4ns%26dib_tag%3Dse%26keywords%3DRKWI%2Bcable%26qid%3D1785346726%26sr%3D8-17-spons%26aref%3D5kxF78DpOy%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=5kxF78DpOy&sp_cr=ZAZ
B0H3MSDNDM,"Verilux® 3 in 1 Retractable C Type Charger Cable with Triple Magnetic Replaceable Type C/Micro/Lighting Connector, 3FT/1M USB C Cable with Five Adjustable Telescopic Levels for iPhone 17/16/15, Galaxy",842,1263,,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDUwNTcxMDAyMzM5OTQ3OjE3ODUzNDY3MjY6c3BfYXRmX25leHQ6MzAxMTc1ODQ2MDQ4OTMyOjowOjo&url=%2FRetractable-Replaceable-Connector-Adjustable-Telescopic%2Fdp%2FB0H3MSDNDM%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.0ZpAIldd4cAkVvYQ6L1yxvIgAAku-n_y9G_gZ7QBAYhLg61CmMDvhhPBetWOZB5Q.9GXhimX1vqHYLs0SfcDF64a82XIKyxOknZTxn5BD4ns%26dib_tag%3Dse%26keywords%3DRKWI%2Bcable%26qid%3D1785346726%26sr%3D8-18-spons%26aref%3Deyeh6ux5Zh%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=eyeh6ux5Zh&sp_cr=ZAZ
B0FKZ6S44G,"pack of 2 USB for vivo V30e Cable Original Like Charging Quick, Dash, Warp, Dart, Flash, Super Vooc C Data Sync tangle free for Android – GH1 BLACK",425,1499,,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDUwNTcxMDAyMzM5OTQ3OjE3ODUzNDY3MjY6c3BfYXRmX25leHQ6MzAwNjY1NDk5OTkyMDMyOjowOjo&url=%2Fvivo-V30e-Original-Charging-Android%2Fdp%2FB0FKZ6S44G%2Fref%3Dsr_1_19_sspa%3Fdib%3DeyJ2IjoiMSJ9.0ZpAIldd4cAkVvYQ6L1yxvIgAAku-n_y9G_gZ7QBAYhLg61CmMDvhhPBetWOZB5Q.9GXhimX1vqHYLs0SfcDF64a82XIKyxOknZTxn5BD4ns%26dib_tag%3Dse%26keywords%3DRKWI%2Bcable%26qid%3D1785346726%26sr%3D8-19-spons%26aref%3DzqWZ2rKBTl%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=zqWZ2rKBTl&sp_cr=ZAZ
B08LF2SRTJ,RIVER FOX LINE CORD,297,349,3.9,34,RK World InfoCom Private Limited,https://www.amazon.in/RIVER-FOX-LINE-CORD/dp/B08LF2SRTJ/ref=sr_1_20?dib=eyJ2IjoiMSJ9.0ZpAIldd4cAkVvYQ6L1yxvIgAAku-n_y9G_gZ7QBAYhLg61CmMDvhhPBetWOZB5Q.9GXhimX1vqHYLs0SfcDF64a82XIKyxOknZTxn5BD4ns&dib_tag=se&keywords=RKWI+cable&qid=1785346726&sr=8-20
B0BR3SH6CQ,"6 Inch Short RJ12 Straight Wired Cable 6P6C Male to Male Flat Telephone Cord,Compatible with Data and Voice(Black,10Pack)",6413,13374,4.4,52,RK World InfoCom Private Limited,https://www.amazon.in/RIIEYOCA-Straight-Telephone-Compatible-10Pack/dp/B0BR3SH6CQ/ref=sr_1_21?dib=eyJ2IjoiMSJ9.0ZpAIldd4cAkVvYQ6L1yxvIgAAku-n_y9G_gZ7QBAYhLg61CmMDvhhPBetWOZB5Q.9GXhimX1vqHYLs0SfcDF64a82XIKyxOknZTxn5BD4ns&dib_tag=se&keywords=RKWI+cable&qid=1785346726&sr=8-21
B0GRRDN92G,"Drumstone (𝐋𝐢𝐦𝐢𝐭𝐞𝐝 𝐓𝐨𝐝𝐚𝐲) Reliable 16mm Aluminium Single Core Wire Cable, Insulated Wire for Complex Wiring Layout & Professional Installation - (10 Meter) 𝟏𝟓 𝐘𝐞𝐚𝐫𝐬 𝐖𝐚𝐫𝐫𝐚𝐧𝐭𝐲",999,2999,,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDUwNTcxMDAyMzM5OTQ3OjE3ODUzNDY3MjY6c3BfbXRmOjMwMTIyNzcxODE4NjYzMjo6MDo6&url=%2FDrumstone-%25F0%259D%2590%258B%25F0%259D%2590%25A2%25F0%259D%2590%25A6%25F0%259D%2590%25A2%25F0%259D%2590%25AD%25F0%259D%2590%259E%25F0%259D%2590%259D-%25F0%259D%2590%2593%25F0%259D%2590%25A8%25F0%259D%2590%259D%25F0%259D%2590%259A%25F0%259D%2590%25B2-Professional-Installation%2Fdp%2FB0GRRDN92G%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.0ZpAIldd4cAkVvYQ6L1yxvIgAAku-n_y9G_gZ7QBAYhLg61CmMDvhhPBetWOZB5Q.9GXhimX1vqHYLs0SfcDF64a82XIKyxOknZTxn5BD4ns%26dib_tag%3Dse%26keywords%3DRKWI%2Bcable%26qid%3D1785346726%26sr%3D8-22-spons%26aref%3D4FPxXdYU1u%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=4FPxXdYU1u&sp_cr=ZAZ
B0C7BDKN77,"Cat6 Ethernet Patch Cable Switch On/Off RJ45 Male to Female High Speed Internet Network Cable LAN with Disconnect Switch, Black(1M/3.3Ft)",2588,,3.3,19,RK World InfoCom Private Limited,https://www.amazon.in/RIIEYOCA-Ethernet-Internet-Network-Disconnect/dp/B0C7BDKN77/ref=sr_1_23?dib=eyJ2IjoiMSJ9.0ZpAIldd4cAkVvYQ6L1yxvIgAAku-n_y9G_gZ7QBAYhLg61CmMDvhhPBetWOZB5Q.9GXhimX1vqHYLs0SfcDF64a82XIKyxOknZTxn5BD4ns&dib_tag=se&keywords=RKWI+cable&qid=1785346726&sr=8-23
